Day,Date,Open,High,Low,Close,Volume
Mon,7/10/17,234.04,234.86,233.85,234.44,37903140
Fri,7/7/17,233.32,234.35,232.7,234.19,59932756
Thu,7/6/17,233.98,234.11,232.48,232.68,68351184
Wed,7/5/17,234.69,235.06,233.79,234.83,56268212
Mon,7/3/17,234.93,235.42,234.29,234.29,40477896
Fri,6/30/17,234.35,234.77,233.67,233.89,89756776
Thu,6/29/17,235.69,235.75,232.11,233.46,110566512
Wed,6/28/17,234.57,235.74,234.31,235.53,72411280
Tue,6/27/17,235.09,235.42,233.42,233.44,85029096
Mon,6/26/17,235.92,236.39,235.09,235.33,58617956
Fri,6/23/17,234.96,235.54,234.54,235.18,69252144
Thu,6/22/17,235.01,235.56,234.7,234.9,45641044
Wed,6/21/17,235.46,235.62,234.48,235,57870600
Tue,6/20/17,236.26,236.27,235.04,235.06,58830808
Mon,6/19/17,235.62,236.72,235.52,236.66,67326136
Fri,6/16/17,234.83,234.89,233.73,234.7,87412488
Thu,6/15/17,233.6,234.79,233.29,234.65,69047688
Wed,6/14/17,235.7,235.71,234.19,235.1,81656768
Tue,6/13/17,234.85,235.46,234.47,235.4,62401132
Mon,6/12/17,234.04,234.31,233.31,234.26,89454232
Fri,6/9/17,234.96,235.85,232.9,234.3,137395808
Thu,6/8/17,234.65,235.19,234.07,234.66,68513512
Wed,6/7/17,234.49,234.8,233.75,234.55,56248336
Tue,6/6/17,234.24,234.85,234.03,234.11,52332996
Mon,6/5/17,234.84,235.16,234.64,234.86,46435800
Fri,6/2/17,234.31,235.21,233.99,235.04,92111664
Thu,6/1/17,232.92,234.28,232.6,234.26,71641864
Wed,5/31/17,232.79,232.83,231.64,232.41,95363176
Tue,5/30/17,232.31,232.75,232.14,232.47,36569824
Fri,5/26/17,232.5,232.85,232.42,232.67,48441924
Thu,5/25/17,232.18,233.02,231.95,232.72,66561460
Wed,5/24/17,231.33,231.73,230.96,231.61,51092256
Tue,5/23/17,230.97,231.25,230.55,231.07,50220220
